"6","199","0","11.829"
"6","200","0","1.658"
"6","201","0","1.649"
"6","220","0","218.344"
"6","221","0","35.280"
"6","223","0","248.490"
"6","227","0","0.000"
"6","230","0","19633.120"
"6","233","0","1.000"
"6","239","0","5309.000"
"6","240","0","0.000"
"6","282","0","0.000"
"6","298","0","4775.500"
"6","358","0","0.000"
"6","359","0","0.500"
"6","360","0","1.978"
"6","361","0","0.000"
"6","368","0","38.000"
"6","393","0","0.000"
"6","414","0","50.000"
"6","415","0","4.000"
"6","416","0","1.000"
"6","417","0","1.000"
"6","418","0","1.000"
"6","419","0","2.000"
"6","420","0","1.000"
"6","457","0","38.000"
"6","458","0","0.000"
"6","464","0","1719.000"
"6","483","0","6875.000"
"6","484","0","711.000"
"6","487","0","0.000"
"6","489","0","0.000"
"6","500","0","212.750"
"6","501","0","151.000"
"6","502","0","38.000"
"6","503","0","115.000"
"6","504","0","32.000"
"6","505","0","61.000"
"6","506","0","32.000"
"6","508","0","32.000"
"6","509","0","76.000"
"6","510","0","2.000"
"6","511","0","2.000"
"6","512","0","2.000"
"6","515","0","479.000"
"6","516","0","910.000"
"6","517","0","687.000"
"6","518","0","686.000"
"6","519","0","920.000"
"6","520","0","479.000"
"6","521","0","44.000"
"6","523","0","76.000"
"6","524","0","44.000"
"6","525","0","61.000"
"6","526","0","20.000"
"6","527","0","0.000"
"6","528","0","479.000"
"6","529","0","0.000"
"6","530","0","757.000"
"6","531","0","29.000"
"6","532","0","950.000"
"6","541","0","5.180"
"6","544","0","16.518"
"6","553","0","1.000"
"6","554","0","0.000"
"6","568","0","5973.000"
"6","569","0","15.000"
"6","575","0","0.000"
"6","576","0","0.000"
"6","583","0","0.000"
"6","591","0","44.000"
"6","592","0","0.000"
"6","593","0","0.000"
"6","594","0","0.000"
"6","595","0","0.000"
"6","596","0","0.000"
"6","422","2707","160.000"
"6","756","2708","0.000"
"6","757","2709","185.000"
"6","758","2710","151.000"
"6","759","2711","198.000"
"6","760","2712","105.000"
"6","452","2713","234.000"
"6","761","2714","945.000"
"6","464","2715","1754.000"
"6","762","2716","0.000"
"6","453","2717","57.000"
"6","430","2718","56.000"
"6","433","2719","12.000"
"6","426","2720","68.000"
"6","443","2721","193.000"
"6","427","2722","16.000"
"6","763","2723","34.000"
"6","764","2724","0.000"
"6","435","2725","32.000"
"6","458","2726","136.000"
"6","422","2727","66.000"
"6","757","2728","78.000"
"6","765","2729","0.000"
"6","766","2730","0.000"
"6","758","2731","74.000"
"6","759","2732","38.000"
"6","760","2733","73.000"
"6","452","2734","119.000"
"6","762","2735","0.000"
"6","453","2736","32.000"
"6","430","2737","32.000"
"6","433","2738","24.000"
"6","426","2739","28.000"
"6","443","2740","61.000"
"6","427","2741","5.000"
"6","763","2742","2.000"
"6","764","2743","0.000"
"6","435","2744","3.000"
"6","458","2745","32.000"
"6","451","2746","0.000"
"6","429","2747","0.000"
"6","767","2748","0.000"
"6","422","2749","390.000"
"6","757","2750","740.000"
"6","768","2751","0.000"
"6","758","2752","491.000"
"6","767","2753","161.000"
"6","453","2754","138.000"
"6","430","2755","119.000"
"6","433","2756","130.000"
"6","769","2757","122.000"
"6","770","2758","122.000"
"6","771","2759","302.000"
"6","772","2760","245.000"
"6","443","2761","18.000"
"6","427","2762","26.000"
"6","451","2763","255.000"
"6","429","2764","92.000"
"6","767","2765","331.000"
"6","763","2766","180.000"
"6","435","2767","35.000"
"6","458","2768","419.000"
"6","453","2769","92.000"
"6","773","2770","43.000"
"6","774","2771","46.000"
"6","775","2772","49.000"
"6","776","2773","43.000"
"6","771","2774","10.000"
"6","772","2775","54.000"
"6","777","2776","30.000"
"6","778","2777","9.000"
"6","779","2778","58.000"
"6","780","2779","60.000"
"6","781","2780","124.000"
"6","782","2781","103.000"
"6","447","2782","2.000"
"6","771","2783","4.000"
"6","772","2784","0.000"
"6","434","2785","12.000"
"6","443","2786","0.000"
"6","422","2787","798.000"
"6","757","2788","809.000"
"6","768","2789","0.000"
"6","758","2790","549.000"
"6","767","2791","337.000"
"6","453","2792","123.000"
"6","430","2793","149.000"
"6","433","2794","101.000"
"6","769","2795","81.000"
"6","770","2796","76.000"
"6","771","2797","287.000"
"6","772","2798","222.000"
"6","443","2799","353.000"
"6","427","2800","41.000"
"6","451","2801","103.000"
"6","429","2802","50.000"
"6","767","2803","164.000"
"6","763","2804","142.000"
"6","435","2805","46.000"
"6","458","2806","314.000"
"6","447","2807","4.000"
"6","771","2808","16.000"
"6","772","2809","17.000"
"6","434","2810","14.000"
"6","443","2811","12.000"
"6","453","2812","108.000"
"6","773","2813","54.000"
"6","774","2814","54.000"
"6","775","2815","25.000"
"6","776","2816","52.000"
"6","771","2817","22.000"
"6","772","2818","64.000"
"6","777","2819","47.000"
"6","778","2820","20.000"
"6","779","2821","55.000"
"6","780","2822","34.000"
"6","781","2823","73.000"
"6","782","2824","145.000"
"6","783","2825","3004.000"
"6","421","2826","1647.000"
"6","447","2827","1116.000"
"6","784","2828","703.000"
"6","447","2829","229.000"
"6","784","2830","120.000"
"6","785","2831","82.000"
"6","786","2832","167.000"
"6","787","2833","200.000"
"6","788","2834","49.000"
"6","789","2835","164.000"
"6","790","2836","92.000"
"6","791","2837","194.000"
"6","792","2838","86.000"
"6","793","2839","169.000"
"6","794","2840","279.000"
"6","795","2841","168.000"
"6","796","2842","157.000"
"6","797","2843","86.000"
"6","798","2844","326.000"
"6","799","2845","326.000"
"6","800","2846","159.000"
"6","801","2847","159.000"
"6","802","2848","85.000"
"6","803","2849","33.000"
"6","804","2850","17.000"
"6","805","2851","28.000"
"6","806","2852","15.000"
"6","807","2853","39.000"
"6","808","2854","41.000"
"6","443","2855","36.000"
"6","422","2856","48.000"
"6","757","2857","48.000"
"6","809","2858","0.000"
"6","758","2859","72.000"
"6","810","2860","39.000"
"6","811","2861","43.000"
"6","796","2862","154.000"
"6","785","2863","142.000"
"6","786","2864","326.000"
"6","787","2865","325.000"
"6","788","2866","53.000"
"6","789","2867","227.000"
"6","790","2868","330.000"
"6","791","2869","214.000"
"6","792","2870","164.000"
"6","793","2871","302.000"
"6","794","2872","209.000"
"6","795","2873","357.000"
"6","796","2874","632.000"
"6","797","2875","146.000"
"6","798","2876","590.000"
"6","799","2877","613.000"
"6","800","2878","320.000"
"6","801","2879","259.000"
"6","802","2880","96.000"
"6","803","2881","36.000"
"6","804","2882","20.000"
"6","805","2883","50.000"
"6","806","2884","39.000"
"6","807","2885","86.000"
"6","808","2886","41.000"
"6","422","2887","88.000"
"6","757","2888","90.000"
"6","809","2889","0.000"
"6","758","2890","138.000"
"6","812","2891","101.000"
"6","813","2892","185.000"
"6","796","2893","88.000"
"6","785","2894","30.000"
"6","786","2895","60.000"
"6","787","2896","64.000"
"6","788","2897","16.000"
"6","789","2898","32.000"
"6","790","2899","60.000"
"6","791","2900","61.000"
"6","792","2901","25.000"
"6","793","2902","59.000"
"6","794","2903","32.000"
"6","795","2904","60.000"
"6","796","2905","119.000"
"6","814","2906","338.000"
"6","815","2907","78.000"
"6","816","2908","32.000"
"6","817","2909","60.000"
"6","803","2910","7.000"
"6","804","2911","4.000"
"6","818","2912","0.000"
"6","807","2913","13.000"
"6","809","2914","0.000"
"6","812","2915","0.000"
"6","812","2916","13.000"
"6","768","2917","0.000"
"6","819","2918","0.000"
"6","820","2919","0.000"
"6","443","2920","0.000"
"6","819","2921","0.000"
"6","820","2922","0.000"
"6","443","2923","0.000"
"6","771","2924","0.000"
"6","772","2925","0.000"
"6","821","2926","0.000"
"6","447","2927","4.000"
"6","822","2928","0.000"
"6","433","2929","0.000"
"6","443","2930","0.000"
"6","823","2931","0.000"
"6","786","2932","0.000"
"6","787","2933","0.000"
"6","792","2934","0.000"
"6","788","2935","0.000"
"6","430","2936","0.000"
"6","433","2937","0.000"
"6","824","2938","0.000"
"6","825","2939","0.000"
"6","427","2940","0.000"
"6","823","2941","28.000"
"6","786","2942","35.000"
"6","787","2943","46.000"
"6","792","2944","4.000"
"6","788","2945","2.000"
"6","430","2946","20.000"
"6","433","2947","6.000"
"6","796","2948","126.000"
"6","826","2949","10.000"
"6","827","2950","20.000"
"6","828","2951","20.000"
"6","802","2952","10.000"
"6","427","2953","0.000"
"6","823","2954","6.000"
"6","786","2955","11.000"
"6","787","2956","15.000"
"6","792","2957","2.000"
"6","788","2958","16.000"
"6","430","2959","18.000"
"6","433","2960","6.000"
"6","796","2961","36.000"
"6","826","2962","0.000"
"6","827","2963","14.000"
"6","828","2964","14.000"
"6","802","2965","7.000"
"6","427","2966","0.000"
"6","829","2967","0.000"
"6","830","2968","0.000"
"6","9","0","168.000"
"6","10","0","40.000"
"6","11","0","64.000"
"6","45","0","0.000"
"6","46","0","0.000"
"6","49","0","0.067"
"6","61","0","1464.000"
"6","275","0","0.000"
"6","276","0","0.000"
"6","277","0","0.000"
"6","411","0","0.000"
"6","879","0","0.000"
"6","832","2970","0.000"
"6","833","2971","0.000"
"6","834","2972","0.000"
"6","835","2973","0.000"
"6","836","2974","0.000"
"6","837","2975","0.000"
"6","422","2976","0.000"
"6","447","2977","0.000"
"6","771","2978","0.000"
"6","772","2979","0.000"
"6","434","2980","0.000"
"6","443","2981","0.000"
"6","453","2982","0.000"
"6","430","2983","0.000"
"6","433","2984","0.000"
"6","443","2985","0.000"
"6","838","2986","0.000"
"6","839","2987","0.000"
"6","421","2988","0.000"
"6","840","2989","0.000"
"6","447","2990","0.000"
"6","841","2991","0.000"
"6","430","2992","0.000"
"6","433","2993","0.000"
"6","453","2994","0.000"
"6","842","2995","0.000"
"6","843","2996","0.000"
"6","844","2997","0.000"
"6","845","2998","0.000"
"6","839","2999","0.000"
"6","796","3000","0.000"
"6","846","3001","0.000"
"6","847","3002","0.000"
"6","848","3003","0.000"
"6","849","3004","0.000"
"6","763","3005","0.000"
"6","850","3006","0.000"
"6","851","3007","0.000"
"6","852","3008","0.000"
"6","853","3009","0.000"
"6","853","3010","0.000"
"6","853","3011","0.000"
"6","853","3012","0.000"
"6","854","3013","0.000"
"6","763","3014","0.000"
"6","855","3015","0.000"
"6","453","3016","0.000"
"6","856","3017","0.000"
"6","857","3018","0.000"
"6","858","3019","0.000"
"6","793","3020","0.000"
"6","794","3021","0.000"
"6","859","3022","0.000"
"6","860","3023","0.000"
"6","861","3024","0.000"
"6","862","3025","0.000"
"6","863","3026","0.000"
"6","864","3027","0.000"
"6","865","3028","0.000"
"6","866","3029","0.000"
"6","867","3030","0.000"
"6","868","3031","0.000"
"6","869","3032","0.000"
"6","870","3033","0.000"
"6","871","3034","0.000"
"6","872","3035","0.000"
"6","873","3036","0.000"
"6","874","3037","0.000"
"6","875","3038","0.000"
"6","876","3039","0.000"
"6","877","3040","0.000"
"6","878","3041","0.000"
"6","883","3042","0.000"
"6","884","3043","0.000"
"6","885","3044","0.000"
"6","886","3045","0.000"
"6","887","3046","0.000"
"6","888","3047","0.000"
"6","889","3048","0.000"
"6","890","3049","0.000"
"6","891","3050","0.000"
"6","892","3051","0.000"
"6","893","3052","0.000"
"6","894","3053","0.000"
"6","895","3054","0.000"
"6","896","3055","0.000"
"6","897","3056","0.000"
"6","898","3057","0.000"
"6","899","3058","0.000"
"6","900","3059","0.000"
"6","901","3060","0.000"
"6","902","3061","0.000"
"6","903","3062","0.000"
"6","904","3063","0.000"
"6","905","3064","0.000"
"6","906","3065","0.000"
"6","907","3066","0.000"
"6","883","3067","0.000"
"6","884","3068","0.000"
"6","885","3069","0.000"
"6","886","3070","0.000"
"6","887","3071","0.000"
"6","888","3072","0.000"
"6","889","3073","0.000"
"6","890","3074","0.000"
"6","891","3075","0.000"
"6","892","3076","0.000"
"6","893","3077","0.000"
"6","894","3078","0.000"
"6","895","3079","0.000"
"6","896","3080","0.000"
"6","897","3081","0.000"
"6","898","3082","0.000"
"6","899","3083","0.000"
"6","900","3084","0.000"
"6","901","3085","0.000"
"6","902","3086","0.000"
"6","903","3087","0.000"
"6","908","3088","0.000"
"6","904","3089","0.000"
"6","906","3090","0.000"
"6","907","3091","0.000"
"6","905","3092","0.000"
"6","909","3093","0.000"
"6","910","3094","0.000"
"6","911","3095","0.000"
"6","912","3096","0.000"
"6","893","3097","0.000"
"6","894","3098","0.000"
"6","895","3099","0.000"
"6","896","3100","0.000"
"6","897","3101","0.000"
"6","898","3102","0.000"
"6","899","3103","0.000"
"6","913","3104","0.000"
"6","914","3105","0.000"
"6","900","3106","0.000"
"6","901","3107","0.000"
"6","902","3108","0.000"
"6","915","3109","0.000"
"6","916","3110","0.000"
"6","916","3111","0.000"
"6","917","3112","0.000"
"6","883","3113","0.000"
"6","918","3114","0.000"
"6","919","3115","0.000"
"6","920","3116","0.000"
"6","921","3117","0.000"
"6","922","3118","0.000"
"6","923","3119","0.000"
"6","924","3120","0.000"
"6","916","3121","0.000"
"6","925","3122","0.000"
"6","926","3123","0.000"
"6","927","3124","0.000"
"6","917","3125","0.000"
"6","883","3126","0.000"
"6","918","3127","0.000"
"6","919","3128","0.000"
"6","920","3129","0.000"
"6","921","3130","0.000"
"6","922","3131","0.000"
"6","923","3132","0.000"
"6","925","3133","0.000"
"6","928","3134","0.000"
"6","926","3135","0.000"
"6","927","3136","0.000"
"6","883","3137","0.000"
"6","930","3138","0.000"
"6","931","3139","0.000"
"6","932","3140","0.000"
"6","917","3141","0.000"
"6","883","3142","0.000"
"6","918","3143","0.000"
"6","919","3144","0.000"
"6","920","3145","0.000"
"6","921","3146","0.000"
"6","922","3147","0.000"
"6","923","3148","0.000"
"6","925","3149","0.000"
"6","933","3150","0.000"
"6","926","3151","0.000"
"6","927","3152","0.000"
"6","883","3153","0.000"
"6","914","3154","0.000"
"6","931","3155","0.000"
"6","932","3156","0.000"
"6","883","3157","0.000"
"6","914","3158","0.000"
"6","931","3159","0.000"
"6","932","3160","0.000"
"6","883","3161","0.000"
"6","930","3162","0.000"
"6","931","3163","0.000"
"6","932","3164","0.000"
"6","917","3165","0.000"
"6","883","3166","0.000"
"6","918","3167","0.000"
"6","919","3168","0.000"
"6","920","3169","0.000"
"6","921","3170","0.000"
"6","922","3171","0.000"
"6","923","3172","0.000"
"6","924","3173","0.000"
"6","916","3174","0.000"
"6","925","3175","0.000"
"6","926","3176","0.000"
"6","927","3177","0.000"
"6","934","3178","0.000"
"6","914","3179","0.000"
"6","935","3180","0.000"
"6","936","3181","0.000"
"6","430","3182","0.000"
"6","433","3183","0.000"
"6","937","3184","0.000"
"6","938","3185","0.000"
"6","939","3186","0.000"
"6","940","3187","0.000"
"6","941","3188","0.000"
"6","942","3189","0.000"
"6","943","3190","0.000"
"6","935","3191","0.000"
"6","936","3192","0.000"
"6","944","3193","0.000"
"6","945","3194","0.000"
"6","946","3195","0.000"
"6","793","3196","0.000"
"6","794","3197","0.000"
"6","937","3198","0.000"
"6","947","3199","0.000"
"6","815","3200","0.000"
"6","940","3201","0.000"
"6","949","3202","0.000"
"6","950","3203","0.000"
"6","920","3204","0.000"
"6","921","3205","0.000"
"6","922","3206","0.000"
"6","923","3207","0.000"
"6","924","3208","0.000"
"6","951","3209","0.000"
"6","952","3210","0.000"
"6","925","3211","0.000"
"6","313","0","0.000"
"6","317","0","0.000"
"6","318","0","0.000"
"6","542","0","0.000"
"6","953","0","0.000"
"6","954","0","0.000"
"6","955","0","0.000"
"6","956","0","0.000"
"6","957","0","0.000"
"6","958","0","0.000"
"6","959","0","0.000"
"6","961","0","0.000"
"6","962","0","0.000"
"6","790","3212","0.000"
"6","791","3213","0.000"
"6","794","3214","0.000"
"6","795","3215","0.000"
"6","795","3216","0.000"
